Date,SPY,GLD
2008-11-25,80.87000274658203,62.665443420410156
2008-11-26,80.37999725341797,65.0869369506836
2008-11-28,80.30999755859375,65.90626525878906
2008-12-01,75.6500015258789,60.06840896606445
2008-12-02,76.94999694824219,62.38014221191406
2008-12-03,76.18000030517578,63.87981414794922
2008-12-04,75.5,62.402099609375
2008-12-05,74.5199966430664,64.3260726928711
2008-12-08,76.19999694824219,66.57196044921875
2008-12-09,76.33000183105469,65.47462463378906
2008-12-10,79.75,65.92091369628906
2008-12-11,80.6500015258789,64.33340454101562
2008-12-12,80.80999755859375,65.10155487060547
2008-12-15,82.5999984741211,64.19441986083984
2008-12-16,84.45999908447266,67.21576690673828
2008-12-17,85.43000030517578,66.56465148925781
2008-12-18,83.87000274658203,65.32101440429688
2008-12-19,82.62999725341797,65.0400161743164
2008-12-22,83.45999908447266,64.20662689208984
2008-12-23,82.62999725341797,63.54290771484375
2008-12-24,83.45999908447266,63.911659240722656
2008-12-26,85.5999984741211,64.28038024902344
2008-12-29,86.3499984741211,64.09602355957031
2008-12-30,85.9000015258789,65.61529541015625
2008-12-31,86.5199966430664,66.5519027709961
2009-01-02,86.2300033569336,68.55792236328125
2009-01-05,84.4800033569336,68.47676086425781
2009-01-06,85.12999725341797,68.93402099609375
2009-01-07,82.75,66.86902618408203
2009-01-08,84.45999908447266,67.14187622070312
2009-01-09,83.91999816894531,65.70376586914062
2009-01-12,80.76000213623047,64.12554168701172
2009-01-13,80.87999725341797,64.24352264404297
2009-01-14,79.79000091552734,62.2227668762207
2009-01-15,80.38999938964844,62.24490737915039
2009-01-16,82.70999908447266,62.73164367675781
2009-01-20,84.5199966430664,59.42026901245117
2009-01-21,84.1500015258789,61.98680114746094
2009-01-22,84.58000183105469,61.028053283691406
2009-01-23,88.52999877929688,61.29353713989258
2009-01-26,88.94999694824219,61.71392059326172
2009-01-27,88.37999725341797,62.34078598022461
2009-01-28,87.41999816894531,64.45001220703125
2009-01-29,89.5,62.35554122924805
2009-01-30,91.30999755859375,61.087032318115234
2009-02-02,88.83999633789062,60.90264892578125
2009-02-03,88.47000122070312,61.75819396972656
2009-02-04,89.18000030517578,61.45579528808594
2009-02-05,90.12000274658203,62.370277404785156
2009-02-06,89.58999633789062,64.14764404296875
2009-02-09,88.31999969482422,64.23616790771484
2009-02-10,90.20999908447266,61.29353713989258
2009-02-11,92.29000091552734,61.6548957824707
2009-02-12,93.16999816894531,61.69915771484375
2009-02-13,92.55000305175781,61.035404205322266
2009-02-17,95.44999694824219,58.42469787597656
2009-02-18,96.91000366210938,58.2845458984375
2009-02-19,95.7699966430664,57.65766906738281
2009-02-20,97.80000305175781,57.09718322753906
2009-02-23,97.7300033569336,55.05427932739258
2009-02-24,94.7300033569336,57.14139938354492
2009-02-25,93.1500015258789,56.69154739379883
2009-02-26,93.05999755859375,55.76966094970703
2009-02-27,92.62999725341797,54.52328872680664
2009-03-02,90.93000030517578,52.06742477416992
2009-03-03,90.04000091552734,51.676544189453125
2009-03-04,88.98999786376953,52.90079116821289
2009-03-05,91.98999786376953,50.73994064331055
2009-03-06,92.29000091552734,50.828453063964844
2009-03-09,90.56999969482422,50.23106384277344
2009-03-10,88.13999938964844,53.22529602050781
2009-03-11,89.22000122070312,53.57190704345703
2009-03-12,91.0999984741211,55.68114471435547
2009-03-13,91.30000305175781,56.116275787353516
2009-03-16,90.80000305175781,55.9466667175293
2009-03-17,90.04000091552734,57.65766906738281
2009-03-18,93.08999633789062,58.94829559326172
